Name;Length;WingSpan;WingArea;EmptyMass;MaxFuelMass;CritAirSpd;CritAirSpdMach;CritGearSpd;CombatFlaps;TakeoffFlaps;CritFlapsSpd;CritWingOverload;NumEngines;RPM;MaxNitro;NitroConsum;CritAoA
bf-109b_2;8.73800;9.86700;16.20000;1646.00000;177.00000;790.00000;0.82000;280.00000;20.00000;33.00000;0.1,400.0,0.5,350.0,1.0,250.0;-66000.0,123970.0;1.00000;400,2700,2850;0.00000;0.00000;18.2,-14.0,15.1,-17.0
bf-109c_1;8.73800;9.86700;16.20000;1851.00000;177.00000;790.00000;0.82000;280.00000;20.00000;33.00000;0.1,400.0,0.5,350.0,1.0,250.0;-66000.0,123970.0;1.00000;445,2700,2800;0.00000;0.00000;18.2,-14.0,15.1,-17.0
bf-109e-1;8.73800;9.86700;16.20000;2150.00000;303.00000;790.00000;0.82000;320.00000;20.00000;33.00000;0.1,500.0,1.0,300.0;-66000.0,148000.0;1.00000;450,3000;0.00000;0.00000;18.2,-14.0,15.1,-14.0
bf-109e-4;8.73800;9.86700;16.20000;2118.00000;303.00000;790.00000;0.82000;320.00000;20.00000;33.00000;0.1,500.0,0.5,450.0,0.7,390.0,1.0,280.0;-66000.0,148000.0;1.00000;400,2600,2950;0.00000;0.00000;18.2,-14.0,15.1,-17.0
bf-109f-1;9.16000;9.86000;16.20000;2287.00000;300.00000;790.00000;0.82000;360.00000;20.00000;33.00000;0.1,460.0,1.0,260.0;-85000.0,175100.0;1.00000;400,2600,2950;0.00000;0.00000;17.2,-14.0,15.1,-17.0
bf-109f-4;9.16000;9.86000;16.20000;2457.00000;296.00000;790.00000;0.82000;360.00000;20.00000;33.00000;0.1,460.0,1.0,260.0;-85000.0,175100.0;1.00000;400,2700,3000;0.00000;0.00000;17.2,-14.0,15.1,-17.0
bf-109f-4_trop;9.16000;9.86000;16.20000;2457.00000;296.00000;790.00000;0.82000;360.00000;20.00000;33.00000;0.1,460.0,1.0,260.0;-85000.0,175000.0;1.00000;400,2700,3000;0.00000;0.00000;17.2,-14.0,15.1,-17.0
bf-109g-10;9.16000;9.86000;16.20000;2720.00000;296.00000;790.00000;0.82000;360.00000;20.00000;33.00000;0.1,460.0,1.0,260.0;-100000.0,200000.0;1.00000;500,2800,3200;63.00000;0.05000;17.2,-14.0,15.1,-17.0
bf-109g-14;9.16000;9.86000;16.20000;2760.00000;296.00000;790.00000;0.82000;360.00000;20.00000;33.00000;0.1,460.0,1.0,260.0;-100000.0,200000.0;1.00000;500,2800,3200;63.00000;0.05000;17.5,-14.0,15.1,-17.0
bf-109g-14as;9.16000;9.86000;16.20000;2790.00000;296.00000;790.00000;0.82000;360.00000;20.00000;33.00000;0.1,460.0,1.0,260.0;-100000.0,200000.0;1.00000;500,2800,3200;63.00000;0.05000;17.5,-14.0,15.1,-17.0
bf-109g-2;9.16000;9.86000;16.20000;2570.00000;296.00000;790.00000;0.82000;360.00000;20.00000;33.00000;0.1,460.0,1.0,260.0;-90000.0,190000.0;1.00000;500,2800,3150;0.00000;0.00000;17.2,-14.0,15.1,-17.0
bf-109g-2_romania;9.16000;9.86000;16.20000;2570.00000;296.00000;790.00000;0.82000;360.00000;20.00000;33.00000;0.1,460.0,1.0,260.0;-90000.0,190000.0;1.00000;500,2800,3150;0.00000;0.00000;17.2,-14.0,15.1,-17.0
bf-109g-6;9.16000;9.86000;16.20000;2730.00000;296.00000;790.00000;0.82000;360.00000;20.00000;33.00000;0.1,460.0,1.0,260.0;-100000.0,200000.0;1.00000;500,2800,3200;63.00000;0.05000;17.2,-14.0,15.1,-17.0
bf-109k-4;9.16000;9.86000;16.20000;2840.00000;296.00000;790.00000;0.82000;360.00000;20.00000;33.00000;0.1,460.0,1.0,260.0;-110000.0,210000.0;1.00000;500,2800,3200;63.00000;0.05000;18.5,-14.0,16.0,-17.0
bf-109z;9.04800;13.27000;23.14000;5110.00000;825.00000;790.00000;0.82000;360.00000;20.00000;33.00000;0.1,460.0,1.0,260.0;-180000.0,290000.0;2.00000;500,2800,3150;0.00000;0.00000;18.0,-14.0,15.1,-17.0
bf-110c-4;12.65000;16.27600;34.80000;5232.00000;965.00000;715.00000;0.85000;320.00000;20.00000;33.00000;0.1,490.0,1.0,290.0;-180000.0,459550.0;2.00000;400,2600,2950;0.00000;0.00000;17.2,-14.0,16.1,-17.0
bf-110c-6;12.65000;16.27600;31.67800;5361.00000;965.00000;715.00000;0.85000;320.00000;20.00000;33.00000;0.1,490.0,1.0,290.0;-180000.0,459550.0;2.00000;400,2600,2950;0.00000;0.00000;20.0,-14.0,17.1,-17.0
bf-110c-7;12.65000;16.27600;34.80000;5232.00000;965.00000;715.00000;0.85000;320.00000;20.00000;33.00000;0.1,490.0,1.0,290.0;-180000.0,459550.0;2.00000;400,2600,2950;0.00000;0.00000;17.2,-14.0,16.1,-17.0
bf-110f-2;12.65000;16.27600;34.80000;6227.00000;965.00000;745.00000;0.85000;320.00000;20.00000;33.00000;0.1,490.0,1.0,290.0;-180000.0,459550.0;2.00000;400,2700,2950;0.00000;0.00000;18.2,-14.0,17.1,-17.0
bf-110g-2;12.65000;16.27600;34.80000;6466.00000;965.00000;745.00000;0.85000;320.00000;20.00000;33.00000;0.1,490.0,1.0,290.0;-180000.0,459550.0;2.00000;500,2800,3150;0.00000;0.00000;18.2,-14.0,17.1,-17.0
bf-110g-4;12.65000;16.27600;34.80000;6663.00000;965.00000;745.00000;0.85000;320.00000;20.00000;33.00000;0.1,490.0,1.0,290.0;-180000.0,459550.0;2.00000;500,2800,3150;0.00000;0.00000;18.2,-14.0,-17.0,17.1
bf2c_1;7.14000;12.76000;24.32000;1623.00000;310.00000;600.00000;0.70000;280.00000;0.00000;0.00000;;-57494.0,114989.0;1.00000;400,1960,2450;0.00000;0.00000;17.5,-12.0,17.0,-12.0
bi;6.40000;6.48000;7.00000;834.00000;705.00000;920.00000;0.81000;420.00000;0.00000;0.00000;0.1,520.0,1.0,320.0;-24500.0,73500.0;1.00000;100,1600,1800;0.00000;0.00000;16.0,-13.0,14.0,-14.5
blenheim_mkiv;12.70000;17.17000;43.57000;4631.00000;1530.00000;482.00000;0.62000;236.00000;20.00000;33.00000;0.1,316.0,1.0,211.0;-142500.0,345500.0;2.00000;600,2751,3120;0.00000;0.00000;15.0,-14.2,14.4,-14.0
bo_105cb2;16.00000;4.00000;0.60000;1420.00000;444.00000;300.00000;0.60000;320.00000;0.00000;0.00000;;-40000.0,83000.0;2.00000;2000,6000,7200;0.00000;0.00000;28.6,-28.0,22.6,-21.0
bo_105pah1;16.00000;4.00000;0.60000;1420.00000;444.00000;300.00000;0.60000;320.00000;0.00000;0.00000;;-40000.0,83000.0;2.00000;2000,6000,7200;0.00000;0.00000;28.6,-28.0,22.6,-21.0
bo_105pah1_a1;16.00000;4.00000;0.60000;1420.00000;444.00000;300.00000;0.60000;320.00000;0.00000;0.00000;;-40000.0,83000.0;2.00000;2000,6000,7200;0.00000;0.00000;28.6,-28.0,22.6,-21.0
boomerang_mki;8.17483;10.97280;20.90000;2759.00000;522.54000;660.00000;0.77000;320.00000;20.00000;33.00000;0.1,520.4,1.0,225.0;-151230.0,201640.0;1.00000;400,2700,3060;0.00000;0.00000;18.0,-14.7,20.0,-14.5
boomerang_mkii;8.17483;10.97280;20.90000;2759.00000;522.54000;660.00000;0.77000;320.00000;20.00000;33.00000;0.1,520.4,1.0,225.0;-151230.0,201640.0;1.00000;400,2700,3060;0.00000;0.00000;18.0,-14.7,20.0,-14.5
boston_mk_1;14.32000;18.69400;43.18130;5510.00000;886.00000;665.00000;0.70300;296.00000;20.00000;33.00000;0.1,445.0,1.0,296.0;-131700.0,263400.0;2.00000;550,2700,2800;0.00000;0.00000;16.0,-15.5,14.5,-13.0
br_20_dr;16.17500;21.56000;74.00000;6835.00000;1720.00000;675.00000;0.73000;310.00000;0.00000;33.00000;0.1,480.0,1.0,280.0;-173215.0,247450.0;2.00000;450,2200,2350;0.00000;0.00000;18.0,-16.0,17.0,-15.0
br_693_ab2;9.69000;15.36000;29.10000;3141.00000;584.00000;591.00000;0.65000;295.00000;20.00000;33.00000;0.1,430.0,0.3,320.0,1.0,294.0;-123500.0,185500.0;2.00000;500,3030,3100;0.00000;0.00000;15.5,-17.0,14.0,-16.0
breda_88;10.75000;15.60000;33.30000;4889.00000;1135.00000;712.00000;0.73000;262.00000;0.00000;33.00000;0.1,425.0,1.0,283.0;-184232.0,286583.0;2.00000;450,2200,2310;0.00000;0.00000;15.2,-13.5,14.0,-14.5
brigand_b1;14.15000;22.05000;66.60000;11411.00000;3462.00000;680.00000;0.75000;342.00000;0.00000;33.00000;0.1,450.0,1.0,270.0;-230000.0,611000.0;2.00000;500,2700,3000;200.00000;0.05600;17.0,-14.5,16.0,-15.0
btd-1;11.76500;13.71600;36.37000;6236.00000;1307.00000;885.00000;0.78000;253.00000;20.00000;33.00000;0.1,380.0,1.0,253.0;-210000.0,330000.0;1.00000;600,2800,3000;0.00000;0.00000;16.5,-13.5,15.0,-16.0
buccaneer_s1;16.95000;12.90000;47.00000;12200.00000;5550.00000;1181.00000;1.00000;416.00000;20.00000;33.00000;0.2,518.0,0.3,463.0,1.0,370.0;-520000.0,800000.0;2.00000;4200,9200,12000;0.00000;0.00000;19.0,-14.0,20.0,-12.0
buccaneer_s2;16.95000;12.90000;47.00000;14000.00000;5769.00000;1181.00000;1.00000;416.00000;20.00000;33.00000;0.2,518.0,0.3,463.0,1.0,370.0;-520000.0,800000.0;2.00000;5000,12900,15000;0.00000;0.00000;19.0,-14.0,20.0,-12.0
buccaneer_s2b;16.95000;12.90000;47.00000;14320.00000;8796.00000;1181.00000;1.00000;416.00000;20.00000;33.00000;0.2,518.0,0.3,463.0,1.0,370.0;-520000.0,800000.0;2.00000;5000,12900,15000;0.00000;0.00000;19.0,-14.0,20.0,-12.0
bv-138c-1;19.90000;26.93600;111.99600;12843.00000;1850.00000;405.00000;0.75000;450.00000;0.00000;33.00000;0.1,520.4,1.0,320.4;-204033.0,354033.0;3.00000;450,2800,3000;0.00000;0.00000;17.0,-13.5,16.0,-13.5
bv-155b-1;12.10000;20.33000;42.40000;5440.00000;370.00000;730.00000;0.82000;360.00000;20.00000;33.00000;0.1,460.0,1.0,260.0;-110000.0,290000.0;1.00000;500,2700,2900;0.00000;0.00000;18.5,-14.0,17.5,-14.0
bv-238;43.35000;60.00000;360.00000;54000.00000;23140.00000;546.00000;0.65000;250.00000;20.00000;33.00000;0.1,420.0,1.0,250.0;-750000.0,1500000.0;6.00000;450,2700,2900;0.00000;0.00000;15.0,-11.0,14.0,-14.0
c-47;19.64700;28.81300;91.70000;7283.00000;2332.50000;700.00000;0.73000;310.00000;0.00000;33.00000;0.1,520.4,1.0,320.4;-173215.0,247450.0;2.00000;350,2400,2800;0.00000;0.04487;16.2,-14.0,15.1,-17.0
canberra_bimk6;19.96000;19.51000;88.80000;10300.00000;6900.00000;990.00000;0.82000;450.00000;0.00000;0.00000;0.1,520.4,1.0,320.4;-409812.0,659812.0;2.00000;5000,7800,8000;0.00000;0.00000;15.0,-13.3,11.0,-22.0
canberra_bmk2;19.96000;19.51000;88.80000;10300.00000;4800.00000;990.00000;0.82000;450.00000;0.00000;0.00000;0.1,520.4,1.0,320.4;-309812.0,649812.0;2.00000;5000,7800,8000;0.00000;0.00000;15.0,-13.3,11.0,-22.0
caudron_cr714;8.63200;8.97000;12.48320;1579.00000;157.00000;735.00000;0.78000;240.00000;20.00000;33.00000;0.1,350.0,0.5,280.0,1.0,240.0;-51502.0,103005.0;1.00000;500,2500,2750;0.00000;0.00000;17.6,-17.7,16.0,-15.0
corsair_fmk2;10.26000;12.13000;28.66780;4437.00000;975.00000;885.00000;0.82000;730.00000;20.00000;33.00000;0.2,470.0,0.3,278.0,1.0,245.0;-106792.0,300352.0;1.00000;1200,2700,3060;39.00000;0.07600;18.0,-12.0,15.8,-18.5
cr_32;7.45300;10.80000;22.10600;1441.00000;268.00000;590.00000;0.70000;590.00000;0.00000;0.00000;;-62779.0,134526.0;1.00000;600,2750,3200;0.00000;0.00000;20.0,-12.0,20.0,-12.0
cr_32_bis;7.45300;10.80000;22.10600;1551.00000;268.00000;590.00000;0.70000;590.00000;0.00000;0.00000;;-62779.0,134526.0;1.00000;600,2890,3200;0.00000;0.00000;20.0,-12.0,20.0,-12.0
cr_32_quater;7.45300;10.80000;22.10600;1496.00000;268.00000;590.00000;0.70000;590.00000;0.00000;0.00000;;-62779.0,134526.0;1.00000;600,2890,3200;0.00000;0.00000;20.0,-12.0,20.0,-12.0
cw_21;8.07700;10.67000;14.80000;1520.00000;318.00000;735.00000;0.78000;290.00000;20.00000;33.00000;0.1,380.0,0.5,280.0,1.0,240.0;-46352.0,92705.0;1.00000;500,2200,2520;0.00000;0.00000;17.0,-12.0,14.0,-14.0
d3a1;10.19500;14.53000;34.94000;2421.00000;599.90000;600.00000;0.65000;650.00000;20.00000;33.00000;0.1,480.0,1.0,280.0;-65578.0,196735.0;1.00000;500,2500,2800;0.00000;0.00000;18.0,-16.0,16.2,-15.2
d4y1;10.24400;11.50000;21.98000;2326.00000;790.00000;750.00000;0.75000;350.00000;20.00000;33.00000;0.1,480.0,1.0,280.0;-175970.0,234628.0;1.00000;450,2500,3000;0.00000;0.00000;17.1,-15.2,16.8,-12.1
d4y2;10.24400;11.50000;21.98000;2635.00000;975.00000;750.00000;0.75000;350.00000;20.00000;33.00000;0.1,480.0,1.0,280.0;-175970.0,234628.0;1.00000;400,2800,3000;0.00000;0.00000;17.1,-15.2,16.8,-12.1
d4y3;10.22000;11.50000;21.98000;2249.00000;759.00000;750.00000;0.75000;350.00000;20.00000;33.00000;0.1,480.0,1.0,280.0;-175970.0,234628.0;1.00000;400,2600,3000;120.00000;0.18745;17.1,-15.2,16.8,-12.1
d_371;7.44000;11.80000;17.77940;1424.00000;313.00000;560.00000;0.75000;560.00000;0.00000;0.00000;;-54593.0,109185.0;1.00000;600,2400,2520;0.00000;0.00000;17.5,-12.0,17.0,-12.0
d_371_hs9;7.44000;11.80000;17.77940;1480.00000;313.00000;560.00000;0.75000;560.00000;0.00000;0.00000;;-54593.0,109185.0;1.00000;600,2400,2520;0.00000;0.00000;17.5,-12.0,17.0,-12.0
d_373;7.44000;11.22000;17.47980;1719.00000;313.00000;630.00000;0.75000;630.00000;0.00000;0.00000;0.1,520.0,1.0,240.0;-50767.0,118456.0;1.00000;600,2400,2520;0.00000;0.00000;17.5,-12.0,17.0,-12.0
d_500;7.71800;12.09200;16.50000;1414.00000;210.00000;576.00000;0.67000;577.00000;0.00000;0.00000;;-68900.0,111500.0;1.00000;450,2600,2780;0.00000;0.00000;17.2,-15.0,18.2,-15.0
d_501;7.71800;12.09200;16.50000;1432.00000;210.00000;576.00000;0.67000;577.00000;0.00000;0.00000;;-68900.0,111500.0;1.00000;450,2600,2780;0.00000;0.00000;17.2,-15.0,18.2,-15.0
d_510;7.71800;12.09200;16.50000;1417.00000;210.00000;576.00000;0.67000;577.00000;0.00000;0.00000;;-68900.0,111500.0;1.00000;450,2401,2590;0.00000;0.00000;17.2,-15.0,18.2,-15.0
d_520;8.60000;10.20000;15.97000;2036.00000;470.88000;800.00000;0.82000;320.00000;20.00000;33.00000;0.1,400.0,0.5,340.0,1.0,280.0;-110166.0,164150.0;1.00000;450,2400,2850;0.00000;0.00000;18.0,-12.0,17.0,-19.0
d_520_france;8.60000;10.20000;15.97000;2036.00000;470.88000;800.00000;0.82000;320.00000;20.00000;33.00000;0.1,400.0,0.5,340.0,1.0,280.0;-110166.0,164150.0;1.00000;450,2400,2850;0.00000;0.00000;18.0,-12.0,17.0,-19.0
d_521;8.60000;10.20000;15.97000;2255.00000;330.00000;800.00000;0.75000;340.00000;20.00000;33.00000;0.1,400.0,0.5,340.0,1.0,280.0;-110166.0,131173.0;1.00000;400,3000,3100;0.00000;0.00000;16.5,-15.0,15.0,-13.0
db_3a;14.79000;21.44000;64.50000;5565.00000;2750.00000;600.00000;0.75000;320.00000;0.00000;0.00000;0.1,480.0,0.5,380.0,1.0,280.0;-134480.0,268961.0;2.00000;450,2370,2600;0.00000;0.00000;18.0,-15.0,16.0,-18.0
db_3a_china;14.79000;21.44000;64.50000;5565.00000;2750.00000;600.00000;0.75000;320.00000;0.00000;0.00000;0.1,480.0,0.5,380.0,1.0,280.0;-134480.0,268961.0;2.00000;450,2370,2600;0.00000;0.00000;18.0,-15.0,16.0,-18.0
db_3b;14.79000;21.44000;64.50000;5565.00000;2750.00000;600.00000;0.75000;320.00000;0.00000;0.00000;0.1,480.0,0.5,380.0,1.0,280.0;-134480.0,268961.0;2.00000;450,2370,2600;0.00000;0.00000;18.0,-15.0,16.0,-18.0
db_7;14.32000;18.69400;43.18130;5480.00000;886.00000;665.00000;0.70300;296.00000;20.00000;33.00000;0.1,445.0,1.0,296.0;-131700.0,263400.0;2.00000;550,2700,2800;0.00000;0.00000;16.0,-15.5,14.5,-13.0
dh_110;16.33000;15.24000;60.20000;12660.00000;4673.00000;1185.00000;1.10000;407.00000;0.00000;33.00000;0.2,648.0,0.3,407.0,1.0,324.0;-420000.0,780000.0;2.00000;2750,8000,10000;0.00000;0.00000;19.0,-16.0,-15.0,20.0
do_17e_1;16.25000;18.00000;55.00000;5127.00000;839.00000;640.00000;0.70000;450.00000;0.00000;33.00000;0.1,520.4,1.0,320.4;-103005.0,206010.0;2.00000;1500,2600;0.00000;0.00000;16.0,-17.7,15.0,-15.0
do_17z_2;15.80000;18.00000;55.00000;6031.00000;1155.00000;620.00000;0.70000;350.00000;0.00000;33.00000;0.1,500.0,0.6,400.0,1.0,300.0;-103005.0,206010.0;2.00000;1500,2500,2800;0.00000;0.00000;16.0,-17.7,15.0,-15.0
do_17z_7;15.80000;18.00000;55.00000;6190.00000;1825.00000;620.00000;0.70000;350.00000;0.00000;33.00000;0.1,500.0,0.6,400.0,1.0,300.0;-103005.0,206010.0;2.00000;1500,2500,2800;0.00000;0.00000;16.0,-17.7,15.0,-15.0
do_217e_2;18.20000;19.00000;56.60000;10024.00000;2072.00000;700.00000;0.65000;300.00000;0.00000;33.00000;0.1,380.0,1.0,270.0;-314050.0,414050.0;2.00000;450,2700,3100;0.00000;0.00000;15.0,-12.0,14.5,-14.0
do_217e_4;18.20000;19.00000;56.60000;10024.00000;2072.00000;700.00000;0.65000;300.00000;0.00000;33.00000;0.1,380.0,1.0,270.0;-314050.0,414050.0;2.00000;450,2700,3100;0.00000;0.00000;15.0,-12.0,14.5,-14.0
do_217j_1;18.20000;19.00000;56.60000;10127.00000;2072.00000;700.00000;0.65000;350.00000;0.00000;33.00000;0.1,420.0,1.0,270.0;-314050.0,414050.0;2.00000;450,2700,3100;0.00000;0.00000;15.0,-12.0,14.5,-14.0
do_217j_2;18.20000;19.00000;56.60000;10127.00000;2072.00000;700.00000;0.65000;300.00000;0.00000;33.00000;0.1,380.0,1.0,270.0;-314050.0,414050.0;2.00000;450,2700,3100;0.00000;0.00000;15.0,-12.0,14.5,-14.0
do_217k_1;18.20000;19.00000;56.60000;10043.00000;2072.00000;700.00000;0.65000;300.00000;0.00000;33.00000;0.1,380.0,1.0,270.0;-314050.0,414050.0;2.00000;600,2700,3000;0.00000;0.00000;15.0,-12.0,14.5,-14.0
do_217m_1;18.20000;19.00000;56.60000;10279.00000;2072.00000;700.00000;0.65000;300.00000;0.00000;33.00000;0.1,380.0,1.0,270.0;-451250.0,551250.0;2.00000;500,2700,3200;140.00000;0.03890;15.0,-12.0,14.5,-14.0
do_217n_1;18.20000;19.00000;56.60000;10279.00000;2072.00000;700.00000;0.65000;300.00000;0.00000;33.00000;0.1,380.0,1.0,270.0;-451250.0,551250.0;2.00000;500,2700,3200;140.00000;0.03890;15.0,-12.0,14.5,-14.0
do_217n_2;18.20000;19.00000;56.60000;10279.00000;2072.00000;700.00000;0.65000;300.00000;0.00000;33.00000;0.1,380.0,1.0,270.0;-451250.0,551250.0;2.00000;500,2700,3200;140.00000;0.03890;15.0,-12.0,14.5,-14.0
do_335a_0;13.85000;13.80000;38.50000;7383.00000;1860.00000;945.00000;0.85000;285.00000;0.00000;33.00000;0.1,450.0,0.5,340.0,1.0,280.0;-209689.0,419378.0;2.00000;500,2700,2900;0.00000;0.00000;17.0,-14.0,13.0,-18.0
do_335a_1;13.85000;13.80000;38.50000;7356.00000;1500.00000;945.00000;0.85000;285.00000;0.00000;33.00000;0.1,450.0,0.5,340.0,1.0,280.0;-209689.0,419378.0;2.00000;500,2700,2900;0.00000;0.00000;17.0,-14.0,13.0,-18.0
do_335b_2;13.85000;13.80000;38.50000;8320.00000;1150.00000;945.00000;0.85000;285.00000;0.00000;33.00000;0.1,450.0,0.5,340.0,1.0,280.0;-209689.0,419378.0;2.00000;500,2700,2900;150.00000;0.04800;17.0,-14.0,13.0,-18.0
douglas_a_1h;11.68390;15.24000;37.16120;6025.00000;1036.00000;797.00000;0.78000;680.00000;20.00000;33.00000;0.1,378.0,1.0,252.0;-202026.0,418060.0;1.00000;600,2901,3120;63.00000;0.08750;15.2,-14.6,14.0,-15.3
douglas_ad_2;11.68390;15.24000;37.16120;5132.00000;1036.00000;797.00000;0.77000;680.00000;0.00000;33.00000;0.1,378.0,1.0,252.0;-156026.0,364060.0;1.00000;600,2901,3120;63.00000;0.08750;15.2,-14.6,14.0,-15.3
douglas_ad_4;11.68390;15.24000;37.16120;5605.00000;1036.00000;797.00000;0.77000;680.00000;20.00000;33.00000;0.1,378.0,1.0,252.0;-156026.0,364060.0;1.00000;600,2901,3120;63.00000;0.08750;15.2,-14.6,14.0,-15.3
douglas_ad_4_france;11.68390;15.24000;37.16120;5605.00000;1036.00000;797.00000;0.77000;680.00000;20.00000;33.00000;0.1,378.0,1.0,252.0;-156026.0,364060.0;1.00000;600,2901,3120;63.00000;0.08750;15.2,-14.6,14.0,-15.3
douglas_ad_4na_france;11.68390;15.24000;37.16120;5605.00000;1036.00000;797.00000;0.77000;680.00000;0.00000;33.00000;0.1,378.0,1.0,252.0;-156026.0,364060.0;1.00000;600,2901,3120;63.00000;0.08750;15.2,-14.6,14.0,-15.3
dummy_plane;9.12000;11.23000;19.00000;2450.00000;0.00000;750.00000;1.10000;0.00000;0.00000;0.00000;;-196004.0,196004.0;1.00000;600,3000,3600;0.00000;0.00000;16.0,-17.0,14.0,-20.0
e7k2;10.50000;14.33000;43.60000;2100.00000;663.00000;400.00000;0.60000;400.00000;20.00000;33.00000;;-97020.0,97020.0;1.00000;450,2540,3000;0.00000;0.00000;18.0,-15.0,17.0,-15.0
e8n2;8.81000;10.98000;26.50000;1381.00000;300.00000;500.00000;0.63000;550.00000;20.00000;33.00000;;-127138.0,101120.0;1.00000;450,2300,2650;0.00000;0.00000;17.0,-14.5,16.5,-13.0
ef_2000_block_10;19.40000;11.00000;51.40000;11220.00000;7110.00000;1607.00000;2.46000;700.00000;0.00000;90.00000;0.2,1018.0,1.0,481.0;-430000.0,810000.0;2.00000;8500,13100,15500;0.00000;0.00000;37.0,-32.0,36.0,-31.0
er-2_ach30b_early;16.58000;23.08000;79.10000;9053.00000;3940.00000;551.00000;0.67000;300.00000;20.00000;33.00000;0.1,470.0,1.0,270.0;-148000.0,222000.0;2.00000;500,2000,2200;0.00000;0.00000;13.5,-10.0,12.5,-10.0
er-2_m105_mv3;16.40000;21.68600;73.15600;7236.00000;3500.00000;556.00000;0.68000;300.00000;20.00000;33.00000;0.1,470.0,1.0,270.0;-148000.0,222000.0;2.00000;450,2700,2850;0.00000;0.00000;13.5,-10.0,12.5,-10.0
er-2_m105_tat;16.40000;21.68600;73.15600;7236.00000;3500.00000;556.00000;0.68000;300.00000;20.00000;33.00000;0.1,470.0,1.0,270.0;-148000.0,222000.0;2.00000;450,2700,2850;0.00000;0.00000;13.5,-10.0,12.5,-10.0
er-2_m105r_lu2b;16.40000;21.68600;73.15600;7236.00000;3500.00000;556.00000;0.68000;300.00000;20.00000;33.00000;0.1,470.0,1.0,270.0;-148000.0,222000.0;2.00000;450,2700,2850;0.00000;0.00000;13.5,-10.0,12.5,-10.0
er-2_m105r_tat;16.40000;21.68600;73.15600;7236.00000;3500.00000;556.00000;0.68000;300.00000;20.00000;33.00000;0.1,470.0,1.0,270.0;-148000.0,222000.0;2.00000;450,2700,2850;0.00000;0.00000;13.5,-10.0,12.5,-10.0
etendard_4m;14.35000;9.60000;28.38000;6460.00000;2618.00000;1263.00000;1.35000;426.00000;20.00000;90.00000;0.2,1300.0,0.9,389.0,1.0,389.0;-190000.0,480000.0;1.00000;2750,8400,10000;0.00000;0.00000;22.0,-17.0,24.0,-18.0
f-100a_china;13.53300;11.82620;35.78620;9039.00000;2193.50000;1361.00000;1.65000;447.00000;0.00000;0.00000;;-250010.0,611500.0;1.00000;5400,9810,10400;0.00000;0.00000;26.0,-20.0,22.0,-17.0
f-4c;17.00000;11.70000;49.20000;13190.00000;7714.00000;1458.00000;2.45000;463.00000;0.00000;33.00000;0.1,625.0,1.0,463.0;-400000.0,1105000.0;2.00000;3000,7650,10000;0.00000;0.00000;27.0,-24.0,30.0,-25.0
f-4e;17.00000;11.70000;49.20000;13990.00000;7714.00000;1458.00000;2.45000;463.00000;20.00000;33.00000;0.2,1500.0,0.3,625.0,1.0,463.0;-400000.0,1105000.0;2.00000;3000,7650,10000;0.00000;0.00000;32.0,-24.0,33.0,-25.0
f-4e_iaf;17.00000;11.70000;49.20000;13990.00000;7714.00000;1458.00000;2.45000;463.00000;20.00000;33.00000;0.2,1500.0,0.3,625.0,1.0,463.0;-400000.0,1105000.0;2.00000;3000,7650,10000;0.00000;0.00000;32.0,-24.0,33.0,-25.0
f-4ej;17.00000;11.70000;49.20000;13750.00000;7714.00000;1458.00000;2.45000;463.00000;0.00000;33.00000;0.1,625.0,1.0,463.0;-400000.0,1105000.0;2.00000;3000,7650,10000;0.00000;0.00000;27.0,-24.0,30.0,-25.0
f-4ej_kai;17.00000;11.70000;49.20000;13750.00000;7714.00000;1458.00000;2.45000;463.00000;0.00000;33.00000;0.1,625.0,1.0,463.0;-400000.0,1105000.0;2.00000;3000,7650,10000;0.00000;0.00000;27.0,-24.0,30.0,-25.0
f-4f;17.00000;11.70000;49.20000;14160.00000;7171.00000;1458.00000;2.45000;463.00000;20.00000;33.00000;0.2,1500.0,0.3,625.0,1.0,463.0;-400000.0,1105000.0;2.00000;3000,7650,10000;0.00000;0.00000;32.0,-24.0,33.0,-25.0
f-4f_kws_lv;17.00000;11.70000;49.20000;14160.00000;7171.00000;1458.00000;2.45000;463.00000;20.00000;33.00000;0.2,1500.0,0.3,625.0,1.0,463.0;-400000.0,1105000.0;2.00000;3000,7650,10000;0.00000;0.00000;32.0,-24.0,33.0,-25.0
f-4j;17.00000;11.70000;49.20000;13990.00000;7740.00000;1458.00000;2.45000;463.00000;0.00000;33.00000;0.2,1625.0,0.3,625.0,1.0,463.0;-400000.0,1105000.0;2.00000;3000,7650,10000;0.00000;0.00000;28.0,-24.0,33.0,-25.0
f-4jk;17.00000;11.70000;49.20000;13990.00000;7740.00000;1458.00000;2.45000;463.00000;0.00000;33.00000;0.2,1625.0,0.3,625.0,1.0,463.0;-400000.0,1105000.0;2.00000;3000,7650,10000;0.00000;0.00000;28.0,-24.0,33.0,-25.0
f-4k;17.00000;11.70000;49.20000;13490.00000;7690.00000;1458.00000;2.45000;463.00000;0.00000;33.00000;0.1,625.0,1.0,463.0;-400000.0,1105000.0;2.00000;5000,12500,15000;0.00000;0.00000;27.0,-24.0,30.0,-25.0
